iter	Passed	Remaining
4772	55728	61029
4773	55741	61019
4774	55752	61006
4775	55763	60993
4776	55773	60980
4777	55783	60967
4778	55796	60956
4779	55805	60942
4780	55815	60929
4781	55825	60915
4782	55835	60901
4783	55848	60891
4784	55858	60878
4785	55867	60863
4786	55878	60851
4787	55888	60837
4788	55899	60825
4789	55909	60812
4790	55919	60797
4791	55930	60786
4792	55943	60775
4793	55974	60785
4794	55992	60780
4795	56003	60767
4796	56014	60755
4797	56024	60741
4798	56033	60727
4799	56044	60714
4800	56054	60701
4801	56064	60687
4802	56074	60674
4803	56085	60661
4804	56096	60649
4805	56106	60636
4806	56116	60622
4807	56129	60612
4808	56142	60601
4809	56155	60592
4810	56165	60578
4811	56178	60567
4812	56192	60558
4813	56205	60548
4814	56214	60534
4815	56225	60522
4816	56238	60511
4817	56248	60497
4818	56259	60485
4819	56275	60478
4820	56288	60467
4821	56299	60455
4822	56310	60443
4823	56321	60431
4824	56333	60419
4825	56348	60411
4826	56357	60397
4827	56368	60384
4828	56377	60370
4829	56389	60358
4830	56399	60345
4831	56408	60331
4832	56420	60319
4833	56430	60306
4834	56441	60293
4835	56454	60283
4836	56469	60275
4837	56480	60262
4838	56491	60250
4839	56503	60239
4840	56516	60228
4841	56527	60216
4842	56538	60204
4843	56549	60192
4844	56563	60182
4845	56574	60170
4846	56585	60158
4847	56596	60145
4848	56608	60134
4849	56620	60122
4850	56632	60111
4851	56645	60100
4852	56656	60088
4853	56667	60076
4854	56679	60065
4855	56690	60052
4856	56703	60042
4857	56721	60037
4858	56732	60025
4859	56744	60014
4860	56756	60002
4861	56768	59991
4862	56784	59983
4863	56795	59971
4864	56806	59959
4865	56817	59946
4866	56828	59934
4867	56839	59922
4868	56849	59908
4869	56861	59897
4870	56870	59883
4871	56882	59871
4872	56894	59859
4873	56903	59845
4874	56914	59832
4875	56924	59820
4876	56935	59807
4877	56946	59794
4878	56957	59782
4879	56967	59768
4880	56989	59767
4881	57003	59759
4882	57016	59748
4883	57029	59738
4884	57042	59728
4885	57055	59717
4886	57065	59704
4887	57077	59693
4888	57089	59681
4889	57101	59670
4890	57113	59659
4891	57127	59649
4892	57140	59639
4893	57154	59630
4894	57166	59618
4895	57177	59606
4896	57190	59596
4897	57203	59586
4898	57218	59577
4899	57229	59565
4900	57243	59556
4901	57262	59552
4902	57274	59540
4903	57287	59530
4904	57301	59520
4905	57312	59509
4906	57327	59500
4907	57341	59490
4908	57354	59480
4909	57366	59469
4910	57377	59456
4911	57392	59449
4912	57409	59443
4913	57451	59462
4914	57467	59454
4915	57480	59444
4916	57490	59431
4917	57502	59420
4918	57514	59408
4919	57524	59395
4920	57537	59384
4921	57549	59373
4922	57560	59361
4923	57571	59348
4924	57584	59338
4925	57596	59326
4926	57606	59313
4927	57617	59301
4928	57630	59291
4929	57644	59281
4930	57655	59269
4931	57667	59257
4932	57679	59245
4933	57690	59234
4934	57701	59221
4935	57713	59209
4936	57725	59198
4937	57737	59187
4938	57749	59175
4939	57762	59165
4940	57773	59153
4941	57784	59140
4942	57795	59128
4943	57810	59119
4944	57822	59108
4945	57834	59097
4946	57846	59086
4947	57859	59075
4948	57871	59064
4949	57882	59051
4950	57894	59040
4951	57906	59028
4952	57917	59017
4953	57928	59004
4954	57940	58992
4955	57953	58982
4956	57963	58969
4957	57980	58962
4958	57992	58951
4959	58004	58940
4960	58016	58928
4961	58027	58916
4962	58040	58906
4963	58053	58895
4964	58066	58885
4965	58079	58874
4966	58091	58863
4967	58102	58851
4968	58113	58838
4969	58123	58825
4970	58135	58813
4971	58147	58802
4972	58158	58790
4973	58170	58779
4974	58183	58767
4975	58194	58756
4976	58206	58744
4977	58219	58733
4978	58230	58721
4979	58252	58719
4980	58262	58707
4981	58273	58695
4982	58286	58684
4983	58297	58671
4984	58306	58657
4985	58321	58649
4986	58333	58637
4987	58345	58626
4988	58355	58612
4989	58365	58599
4990	58375	58585
4991	58386	58573
4992	58399	58562
4993	58410	58550
4994	58420	58537
4995	58432	58525
4996	58446	58516
4997	58458	58505
4998	58468	58492
4999	58483	58483
5000	58498	58474
5001	58510	58463
5002	58521	58451
5003	58534	58440
5004	58547	58430
5005	58559	58418
5006	58570	58406
5007	58582	58395
5008	58594	58384
5009	58606	58372
5010	58617	58360
5011	58629	58348
5012	58640	58336
5013	58651	58324
5014	58663	58312
5015	58675	58301
5016	58686	58289
5017	58698	58277
5018	58711	58266
5019	58723	58256
5020	58735	58244
5021	58746	58231
5022	58758	58220
5023	58769	58208
5024	58779	58194
5025	58790	58182
5026	58801	58170
5027	58811	58156
5028	58823	58145
5029	58835	58133
5030	58846	58120
5031	58858	58109
5032	58869	58097
5033	58878	58083
5034	58889	58070
5035	58899	58057
5036	58910	58045
5037	58941	58052
5038	58960	58048
5039	58977	58040
5040	58987	58028
5041	58996	58014
5042	59006	58000
5043	59019	57989
5044	59027	57974
5045	59037	57961
5046	59047	57947
5047	59056	57933
5048	59067	57920
5049	59077	57907
5050	59087	57894
5051	59097	57880
5052	59106	57866
5053	59119	57855
5054	59132	57845
5055	59145	57835
5056	59155	57822
5057	59168	57811
5058	59179	57799
5059	59189	57786
5060	59201	57773
5061	59211	57761
5062	59222	57748
5063	59237	57739
5064	59248	57727
5065	59259	57715
5066	59270	57703
5067	59281	57690
5068	59291	57677
5069	59301	57664
5070	59315	57654
5071	59325	57641
5072	59335	57628
5073	59346	57615
5074	59359	57605
5075	59370	57592
5076	59385	57583
5077	59396	57571
5078	59405	57557
5079	59432	57560
5080	59443	57547
5081	59451	57533
5082	59461	57519
5083	59470	57504
5084	59481	57492
5085	59491	57479
5086	59500	57465
5087	59510	57452
5088	59520	57438
5089	59530	57424
5090	59542	57414
5091	59555	57403
5092	59566	57391
5093	59578	57379
5094	59590	57368
5095	59599	57354
5096	59611	57342
5097	59621	57329
5098	59631	57316
5099	59642	57303
5100	59654	57291
5101	59664	57278
5102	59676	57267
5103	59687	57255
5104	59697	57241
5105	59708	57229
5106	59719	57217
5107	59729	57203
5108	59742	57192
5109	59754	57182
5110	59766	57170
5111	59778	57159
5112	59790	57147
5113	59808	57142
5114	59820	57130
5115	59832	57119
5116	59842	57106
5117	59853	57093
5118	59863	57079
5119	59873	57067
5120	59884	57054
5121	59895	57041
5122	59907	57030
5123	59918	57018
5124	59928	57005
5125	59941	56994
5126	59954	56984
5127	59966	56973
5128	59977	56960
5129	59989	56949
5130	60001	56937
5131	60011	56924
5132	60021	56911
5133	60032	56899
5134	60042	56885
5135	60053	56873
5136	60065	56861
5137	60074	56847
5138	60086	56835
5139	60097	56824
5140	60109	56811
5141	60120	56799
5142	60130	56786
5143	60139	56772
5144	60150	56759
5145	60162	56749
5146	60173	56735
5147	60184	56723
5148	60194	56710
5149	60203	56696
5150	60214	56683
5151	60222	56669
5152	60235	56658
5153	60246	56645
5154	60254	56631
5155	60264	56618
5156	60274	56604
5157	60284	56591
5158	60300	56583
5159	60311	56571
5160	60320	56556
5161	60330	56543
5162	60343	56533
5163	60367	56532
5164	60390	56532
5165	60400	56519
5166	60419	56514
5167	60436	56506
5168	60446	56494
5169	60457	56481
5170	60467	56468
5171	60479	56456
5172	60489	56443
5173	60500	56430
5174	60511	56419
5175	60523	56407
5176	60533	56394
5177	60544	56381
5178	60555	56369
5179	60565	56356
5180	60576	56344
5181	60586	56330
5182	60595	56316
5183	60606	56304
5184	60618	56292
5185	60627	56278
5186	60637	56265
5187	60648	56252
5188	60657	56239
5189	60666	56224
5190	60676	56211
5191	60686	56198
5192	60696	56184
5193	60707	56172
5194	60718	56160
5195	60727	56146
5196	60739	56135
5197	60750	56121
5198	60761	56110
5199	60773	56098
5200	60784	56086
5201	60793	56071
5202	60803	56058
5203	60812	56044
5204	60824	56033
5205	60835	56021
5206	60844	56006
5207	60854	55993
5208	60863	55979
5209	60873	55965
5210	60883	55952
5211	60891	55938
5212	60902	55925
5213	60911	55911
5214	60922	55898
5215	60932	55886
5216	60941	55871
5217	60955	55862
5218	60968	55851
5219	60979	55839
5220	60991	55827
5221	61004	55817
5222	61016	55806
5223	61027	55794
5224	61038	55781
5225	61051	55771
5226	61063	55759
5227	61073	55746
5228	61084	55734
5229	61094	55721
5230	61104	55707
5231	61116	55696
5232	61127	55684
5233	61138	55671
5234	61150	55660
5235	61160	55647
5236	61170	55634
5237	61182	55622
5238	61194	55611
5239	61206	55600
5240	61218	55588
5241	61233	55579
5242	61245	55567
5243	61254	55554
5244	61265	55542
5245	61276	55529
5246	61286	55516
5247	61308	55514
5248	61319	55501
5249	61332	55491
5250	61344	55479
5251	61359	55471
5252	61369	55457
5253	61381	55446
5254	61392	55434
5255	61411	55429
5256	61423	55417
5257	61434	55405
5258	61446	55394
5259	61458	55382
5260	61467	55368
5261	61478	55356
5262	61488	55342
5263	61497	55329
5264	61508	55316
5265	61517	55302
5266	61528	55290
5267	61539	55277
5268	61548	55263
5269	61559	55251
5270	61569	55238
5271	61578	55224
5272	61590	55212
5273	61599	55198
5274	61611	55187
5275	61623	55175
5276	61633	55163
5277	61643	55149
5278	61653	55136
5279	61662	55122
5280	61672	55109
5281	61681	55095
5282	61691	55082
5283	61701	55069
5284	61711	55055
5285	61722	55043
5286	61733	55031
5287	61743	55018
5288	61753	55005
5289	61762	54990
5290	61773	54978
5291	61783	54965
5292	61792	54951
5293	61802	54938
5294	61811	54924
5295	61824	54913
5296	61860	54923
5297	61877	54916
5298	61887	54903
5299	61897	54890
5300	61906	54876
5301	61916	54863
5302	61927	54850
5303	61940	54840
5304	61951	54828
5305	61961	54814
5306	61970	54800
5307	61980	54787
5308	61989	54773
5309	62000	54761
5310	62009	54747
5311	62019	54733
5312	62029	54720
5313	62038	54707
5314	62052	54697
5315	62064	54685
5316	62073	54671
5317	62083	54658
5318	62093	54645
5319	62102	54631
5320	62112	54618
5321	62121	54603
5322	62131	54591
5323	62141	54578
5324	62150	54564
5325	62160	54551
5326	62169	54536
5327	62179	54523
5328	62188	54509
5329	62198	54496
5330	62208	54483
5331	62218	54470
5332	62229	54458
5333	62243	54448
5334	62254	54435
5335	62264	54422
5336	62276	54411
5337	62284	54396
5338	62295	54384
5339	62305	54371
5340	62316	54359
5341	62327	54346
5342	62335	54331
5343	62347	54320
5344	62358	54308
5345	62367	54294
5346	62379	54282
5347	62394	54273
5348	62405	54262
5349	62414	54248
5350	62425	54235
5351	62434	54222
5352	62446	54210
5353	62457	54198
5354	62470	54188
5355	62485	54178
5356	62496	54167
5357	62509	54156
5358	62519	54143
5359	62529	54129
5360	62541	54118
5361	62553	54106
5362	62563	54093
5363	62574	54082
5364	62585	54069
5365	62595	54056
5366	62606	54044
5367	62617	54032
5368	62627	54018
5369	62638	54006
5370	62650	53995
5371	62661	53982
5372	62673	53971
5373	62685	53960
5374	62694	53946
5375	62705	53934
5376	62715	53920
5377	62724	53907
5378	62734	53894
5379	62743	53880
5380	62754	53867
5381	62764	53854
5382	62773	53840
5383	62783	53827
5384	62792	53814
5385	62803	53801
5386	62812	53787
5387	62821	53773
5388	62831	53760
5389	62840	53746
5390	62851	53734
5391	62863	53723
5392	62875	53711
5393	62888	53701
5394	62900	53690
5395	62911	53677
5396	62922	53665
5397	62935	53655
5398	62950	53646
5399	62962	53635
5400	62972	53621
5401	62983	53609
5402	62994	53597
5403	63004	53584
5404	63015	53572
5405	63026	53560
5406	63038	53548
5407	63051	53537
5408	63063	53526
5409	63071	53511
5410	63083	53500
5411	63095	53488
5412	63103	53474
5413	63113	53461
5414	63122	53447
5415	63132	53434
5416	63142	53421
5417	63152	53407
5418	63162	53394
5419	63171	53380
5420	63181	53367
5421	63191	53355
5422	63200	53341
5423	63210	53328
5424	63223	53317
5425	63232	53303
5426	63242	53290
5427	63251	53276
5428	63261	53264
5429	63271	53250
5430	63280	53237
5431	63295	53227
5432	63306	53215
5433	63337	53220
5434	63347	53206
5435	63358	53194
5436	63374	53186
5437	63388	53177
5438	63398	53164
5439	63409	53152
5440	63419	53139
5441	63429	53125
5442	63439	53113
5443	63451	53101
5444	63462	53089
5445	63472	53076
5446	63482	53062
5447	63492	53050
5448	63503	53038
5449	63514	53025
5450	63526	53014
5451	63536	53001
5452	63545	52987
5453	63557	52976
5454	63568	52963
5455	63576	52949
5456	63587	52936
5457	63595	52922
5458	63606	52910
5459	63616	52896
5460	63625	52883
5461	63635	52869
5462	63643	52855
5463	63655	52844
5464	63665	52831
5465	63674	52817
5466	63684	52804
5467	63693	52790
5468	63703	52777
5469	63713	52764
5470	63724	52752
5471	63736	52741
5472	63751	52731
5473	63761	52719
5474	63771	52706
5475	63783	52694
5476	63793	52681
5477	63804	52669
5478	63815	52657
5479	63824	52643
5480	63835	52631
5481	63849	52621
5482	63861	52610
5483	63871	52596
5484	63882	52585
5485	63893	52572
5486	63902	52559
5487	63914	52547
5488	63926	52536
5489	63936	52523
5490	63949	52512
5491	63960	52500
5492	63970	52487
5493	63979	52474
5494	63991	52462
5495	64001	52449
5496	64012	52437
5497	64021	52423
5498	64031	52410
5499	64041	52397
5500	64050	52383
5501	64060	52370
5502	64070	52357
5503	64080	52344
5504	64089	52331
5505	64098	52317
5506	64109	52304
5507	64117	52290
5508	64128	52278
5509	64139	52265
5510	64147	52251
5511	64158	52239
5512	64171	52228
5513	64181	52215
5514	64192	52203
5515	64201	52190
5516	64211	52177
5517	64223	52165
5518	64232	52151
5519	64242	52138
5520	64261	52133
5521	64272	52121
5522	64288	52112
5523	64297	52098
5524	64307	52086
5525	64315	52071
5526	64328	52060
5527	64338	52048
5528	64346	52033
5529	64358	52022
5530	64373	52013
5531	64387	52003
5532	64401	51993
5533	64411	51980
5534	64422	51968
5535	64433	51956
5536	64443	51943
5537	64455	51931
5538	64465	51919
5539	64477	51907
5540	64488	51895
5541	64499	51883
5542	64510	51871
5543	64522	51860
5544	64534	51848
5545	64543	51835
5546	64555	51823
5547	64566	51811
5548	64576	51798
5549	64588	51787
5550	64599	51774
5551	64636	51783
5552	64650	51773
5553	64663	51763
5554	64673	51750
5555	64684	51738
5556	64694	51725
5557	64704	51712
5558	64718	51702
5559	64728	51689
5560	64736	51675
5561	64746	51662
5562	64755	51648
5563	64766	51635
5564	64776	51623
5565	64786	51610
5566	64799	51599
5567	64811	51588
5568	64822	51576
5569	64834	51565
5570	64846	51553
5571	64855	51539
5572	64867	51528
5573	64879	51517
5574	64889	51504
5575	64902	51493
5576	64914	51481
5577	64924	51469
5578	64936	51458
5579	64948	51447
5580	64960	51435
5581	64969	51421
5582	64982	51411
5583	64993	51399
5584	65005	51387
5585	65015	51374
5586	65027	51363
5587	65040	51352
5588	65050	51339
5589	65063	51328
5590	65074	51317
5591	65084	51303
5592	65095	51291
5593	65105	51279
5594	65114	51265
5595	65126	51253
5596	65136	51240
5597	65145	51227
5598	65156	51215
5599	65165	51201
5600	65176	51189
5601	65187	51176
5602	65196	51163
5603	65211	51154
5604	65222	51142
5605	65233	51130
5606	65245	51118
5607	65259	51109
5608	65278	51103
5609	65290	51091
5610	65302	51080
5611	65318	51072
5612	65327	51058
5613	65339	51046
5614	65349	51034
5615	65367	51027
5616	65381	51018
5617	65393	51006
5618	65404	50994
5619	65414	50981
5620	65424	50968
5621	65436	50956
5622	65447	50944
5623	65461	50935
5624	65473	50923
5625	65483	50911
5626	65493	50897
5627	65504	50885
5628	65513	50872
5629	65522	50858
5630	65532	50845
5631	65541	50831
5632	65551	50818
5633	65561	50806
5634	65571	50793
5635	65582	50780
5636	65591	50767
5637	65602	50755
5638	65612	50742
5639	65621	50728
5640	65632	50716
5641	65641	50702
5642	65652	50690
5643	65662	50678
5644	65673	50665
5645	65686	50654
5646	65697	50643
5647	65707	50630
5648	65716	50616
5649	65726	50603
5650	65735	50589
5651	65760	50588
5652	65778	50582
5653	65794	50573
5654	65809	50564
5655	65821	50553
5656	65833	50541
5657	65845	50530
5658	65854	50516
5659	65865	50504
5660	65877	50493
5661	65887	50480
5662	65898	50468
5663	65933	50474
5664	65943	50461
5665	65952	50448
5666	65967	50438
5667	65978	50426
5668	65987	50413
5669	65998	50400
5670	66008	50388
5671	66017	50374
5672	66027	50361
5673	66037	50348
5674	66046	50335
5675	66056	50322
5676	66065	50308
5677	66076	50296
5678	66085	50282
5679	66097	50271
5680	66109	50260
5681	66119	50247
5682	66129	50234
5683	66140	50221
5684	66148	50208
5685	66159	50195
5686	66168	50181
5687	66177	50168
5688	66188	50156
5689	66199	50143
5690	66211	50132
5691	66221	50119
5692	66230	50106
5693	66244	50096
5694	66257	50085
5695	66266	50072
5696	66276	50059
5697	66289	50048
5698	66305	50040
5699	66319	50030
5700	66329	50017
5701	66340	50005
5702	66356	49997
5703	66379	49994
5704	66390	49982
5705	66402	49970
5706	66412	49958
5707	66423	49945
5708	66435	49933
5709	66444	49920
5710	66456	49908
5711	66467	49897
5712	66477	49884
5713	66490	49874
5714	66503	49862
5715	66516	49852
5716	66525	49839
5717	66537	49827
5718	66549	49815
5719	66558	49802
5720	66569	49790
5721	66579	49777
5722	66589	49764
5723	66601	49753
5724	66612	49741
5725	66622	49728
5726	66635	49717
5727	66650	49708
5728	66663	49697
5729	66676	49687
5730	66688	49675
5731	66703	49666
5732	66716	49655
5733	66728	49644
5734	66739	49632
5735	66751	49621
5736	66763	49610
5737	66775	49598
5738	66787	49587
5739	66799	49576
5740	66813	49565
5741	66826	49555
5742	66836	49542
5743	66847	49530
5744	66867	49525
5745	66879	49513
5746	66890	49501
5747	66899	49487
5748	66913	49477
5749	66926	49467
5750	66935	49453
5751	66945	49441
5752	66955	49428
5753	66964	49414
5754	66975	49402
5755	66984	49388
5756	66994	49375
5757	67003	49362
5758	67012	49348
5759	67022	49335
5760	67032	49323
5761	67043	49310
5762	67054	49299
5763	67063	49285
5764	67074	49272
5765	67082	49259
5766	67092	49246
5767	67102	49233
5768	67111	49219
5769	67121	49206
5770	67134	49196
5771	67174	49205
5772	67196	49201
5773	67206	49188
5774	67218	49177
5775	67229	49164
5776	67240	49153
5777	67253	49142
5778	67264	49129
5779	67274	49117
5780	67286	49106
5781	67296	49093
5782	67306	49079
5783	67315	49066
5784	67325	49053
5785	67342	49046
5786	67355	49035
5787	67373	49028
5788	67388	49019
5789	67399	49007
5790	67408	48994
5791	67420	48982
5792	67432	48970
5793	67442	48958
5794	67455	48947
5795	67467	48936
5796	67477	48922
5797	67488	48911
5798	67499	48898
5799	67508	48885
5800	67520	48873
5801	67530	48861
5802	67540	48848
5803	67553	48837
5804	67563	48825
5805	67573	48812
5806	67584	48800
5807	67593	48786
5808	67602	48773
5809	67612	48760
5810	67622	48746
5811	67632	48734
5812	67641	48721
5813	67652	48708
5814	67663	48696
5815	67671	48682
5816	67681	48670
5817	67691	48656
5818	67701	48643
5819	67711	48631
5820	67721	48618
5821	67731	48606
5822	67742	48593
5823	67752	48581
5824	67765	48570
5825	67776	48557
5826	67785	48544
5827	67795	48531
5828	67803	48517
5829	67814	48505
5830	67824	48492
5831	67832	48478
5832	67844	48467
5833	67853	48453
5834	67864	48441
5835	67875	48429
5836	67883	48415
5837	67894	48402
5838	67909	48393
5839	67918	48380
5840	67929	48368
5841	67940	48356
5842	67949	48342
5843	67962	48332
5844	67978	48323
5845	67988	48310
5846	67997	48297
5847	68007	48284
5848	68016	48270
5849	68026	48258
5850	68037	48245
5851	68047	48233
5852	68058	48221
5853	68067	48207
5854	68077	48195
5855	68088	48182
5856	68096	48168
5857	68107	48156
5858	68116	48142
5859	68125	48129
5860	68135	48117
5861	68145	48103
5862	68157	48092
5863	68171	48083
5864	68183	48071
5865	68192	48058
5866	68204	48046
5867	68215	48034
5868	68228	48023
5869	68239	48012
5870	68250	47999
5871	68261	47987
5872	68275	47977
5873	68286	47965
5874	68298	47954
5875	68308	47941
5876	68319	47929
5877	68327	47915
5878	68347	47909
5879	68356	47895
5880	68369	47885
5881	68381	47873
5882	68410	47874
5883	68423	47863
5884	68435	47852
5885	68445	47839
5886	68453	47825
5887	68464	47813
5888	68474	47800
5889	68485	47788
5890	68495	47775
5891	68503	47762
5892	68513	47749
5893	68524	47736
5894	68532	47723
5895	68542	47710
5896	68551	47696
5897	68563	47685
5898	68573	47672
5899	68584	47660
5900	68596	47649
5901	68609	47638
5902	68617	47624
5903	68629	47612
5904	68639	47600
5905	68649	47587
5906	68660	47575
5907	68672	47563
5908	68681	47550
5909	68691	47537
5910	68701	47525
5911	68711	47512
5912	68721	47499
5913	68730	47485
5914	68740	47473
5915	68750	47460
5916	68762	47449
5917	68772	47436
5918	68783	47424
5919	68794	47412
5920	68806	47400
5921	68816	47388
5922	68827	47376
5923	68838	47364
5924	68846	47350
5925	68856	47337
5926	68866	47324
5927	68875	47310
5928	68886	47299
5929	68901	47289
5930	68911	47276
5931	68921	47264
5932	68930	47250
5933	68939	47237
5934	68950	47225
5935	68959	47211
5936	68969	47199
5937	68977	47185
5938	68989	47173
5939	68999	47161
5940	69011	47149
5941	69021	47137
5942	69032	47125
5943	69042	47112
5944	69052	47099
5945	69060	47085
5946	69072	47074
5947	69082	47061
5948	69091	47047
5949	69101	47035
5950	69112	47023
5951	69121	47009
5952	69131	46997
5953	69139	46983
5954	69154	46974
5955	69164	46961
5956	69174	46948
5957	69185	46936
5958	69196	46924
5959	69209	46913
5960	69222	46903
5961	69235	46892
5962	69246	46880
5963	69266	46874
5964	69278	46863
5965	69289	46851
5966	69300	46839
5967	69316	46830
5968	69328	46818
5969	69337	46805
5970	69358	46800
5971	69368	46787
5972	69379	46775
5973	69391	46764
5974	69401	46751
5975	69412	46739
5976	69423	46727
5977	69434	46715
5978	69445	46703
5979	69455	46690
5980	69465	46678
5981	69478	46667
5982	69487	46654
5983	69496	46640
5984	69506	46627
5985	69516	46615
5986	69526	46602
5987	69535	46589
5988	69544	46576
5989	69554	46562
5990	69562	46549
5991	69572	46536
5992	69581	46523
5993	69592	46510
5994	69601	46497
5995	69610	46484
5996	69619	46471
5997	69632	46460
5998	69644	46448
5999	69655	46437
6000	69668	46426
6001	69704	46430
6002	69716	46419
6003	69731	46410
6004	69742	46398
6005	69753	46386
6006	69762	46372
6007	69773	46360
6008	69783	46348
6009	69794	46336
6010	69807	46325
6011	69819	46313
6012	69831	46302
6013	69841	46289
6014	69851	46277
6015	69862	46265
6016	69875	46254
6017	69891	46245
6018	69903	46234
6019	69914	46222
6020	69926	46210
6021	69937	46199
6022	69948	46186
6023	69957	46173
6024	69969	46162
6025	69979	46149
6026	69989	46136
6027	70000	46125
6028	70011	46113
6029	70021	46100
6030	70032	46088
6031	70045	46077
6032	70055	46064
6033	70068	46054
6034	70081	46043
6035	70092	46031
6036	70104	46020
6037	70115	46008
6038	70125	45995
6039	70144	45989
6040	70155	45976
6041	70167	45965
6042	70179	45954
6043	70189	45941
6044	70208	45934
6045	70217	45921
6046	70229	45909
6047	70240	45897
6048	70264	45894
6049	70275	45882
6050	70285	45869
6051	70297	45858
6052	70309	45847
6053	70319	45833
6054	70329	45821
6055	70345	45812
6056	70356	45800
6057	70365	45787
6058	70376	45775
6059	70388	45763
6060	70397	45750
6061	70408	45738
6062	70417	45725
6063	70427	45712
6064	70436	45699
6065	70445	45686
6066	70455	45673
6067	70465	45661
6068	70476	45649
6069	70487	45636
6070	70497	45624
6071	70509	45612
6072	70518	45599
6073	70529	45587
6074	70539	45574
6075	70547	45561
6076	70557	45548
6077	70568	45536
6078	70576	45522
6079	70588	45510
6080	70597	45497
6081	70607	45484
6082	70618	45472
6083	70626	45459
6084	70637	45447
6085	70646	45434
6086	70656	45421
6087	70668	45409
6088	70678	45397
6089	70688	45384
6090	70699	45372
6091	70708	45359
6092	70719	45347
6093	70733	45337
6094	70743	45324
6095	70754	45312
6096	70765	45300
6097	70776	45288
6098	70786	45276
6099	70797	45263
6100	70806	45250
6101	70817	45238
6102	70826	45225
6103	70836	45212
6104	70846	45200
6105	70855	45187
6106	70867	45175
6107	70881	45165
6108	70890	45152
6109	70902	45140
6110	70914	45129
6111	70926	45118
6112	70959	45120
6113	70969	45107
6114	70986	45099
6115	70998	45088
6116	71010	45076
6117	71020	45063
6118	71030	45051
6119	71041	45039
6120	71051	45026
6121	71064	45015
6122	71075	45004
6123	71086	44991
6124	71097	44980
6125	71108	44968
6126	71118	44955
6127	71133	44945
6128	71145	44934
6129	71155	44921
6130	71164	44908
6131	71175	44896
6132	71186	44884
6133	71196	44872
6134	71207	44860
6135	71216	44846
6136	71226	44834
6137	71238	44822
6138	71247	44809
6139	71257	44797
6140	71266	44783
6141	71277	44771
6142	71289	44760
6143	71301	44748
6144	71312	44736
6145	71326	44726
6146	71342	44718
6147	71354	44706
6148	71365	44694
6149	71376	44682
6150	71387	44670
6151	71398	44658
6152	71409	44647
6153	71421	44635
6154	71430	44622
6155	71441	44610
6156	71453	44598
6157	71463	44586
6158	71475	44575
6159	71486	44562
6160	71497	44550
6161	71508	44538
6162	71519	44527
6163	71529	44514
6164	71543	44504
6165	71556	44493
6166	71568	44482
6167	71579	44469
6168	71592	44459
6169	71604	44448
6170	71615	44436
6171	71625	44423
6172	71636	44411
6173	71646	44398
6174	71656	44386
6175	71666	44374
6176	71676	44361
6177	71688	44350
6178	71701	44339
6179	71712	44326
6180	71722	44314
6181	71733	44302
6182	71745	44291
6183	71755	44278
6184	71766	44266
6185	71777	44254
6186	71786	44241
6187	71797	44229
6188	71806	44216
6189	71817	44204
6190	71827	44191
6191	71836	44178
6192	71846	44165
6193	71854	44152
6194	71871	44143
6195	71881	44131
6196	71892	44119
6197	71902	44106
6198	71912	44094
6199	71921	44081
6200	71933	44069
6201	71944	44057
6202	71954	44044
6203	71965	44033
6204	71977	44021
6205	71986	44008
6206	71997	43996
6207	72008	43984
6208	72017	43971
6209	72027	43958
6210	72036	43945
6211	72046	43933
6212	72056	43920
6213	72065	43907
6214	72075	43894
6215	72084	43881
6216	72094	43869
6217	72104	43856
6218	72118	43846
6219	72128	43833
6220	72138	43821
6221	72148	43808
6222	72161	43797
6223	72179	43789
6224	72208	43788
6225	72234	43786
6226	72250	43777
6227	72262	43765
6228	72278	43756
6229	72292	43746
6230	72303	43734
6231	72316	43724
6232	72328	43712
6233	72341	43702
6234	72353	43690
6235	72364	43678
6236	72376	43667
6237	72387	43655
6238	72396	43642
6239	72407	43630
6240	72418	43618
6241	72427	43604
6242	72438	43592
6243	72447	43579
6244	72458	43567
6245	72469	43556
6246	72478	43542
6247	72488	43530
6248	72498	43517
6249	72507	43504
6250	72518	43492
6251	72526	43478
6252	72537	43466
6253	72547	43454
6254	72558	43442
6255	72571	43431
6256	72584	43421
6257	72598	43410
6258	72607	43397
6259	72618	43385
6260	72629	43373
6261	72640	43361
6262	72653	43350
6263	72667	43340
6264	72676	43327
6265	72687	43315
6266	72699	43304
6267	72717	43296
6268	72728	43284
6269	72739	43272
6270	72750	43260
6271	72762	43249
6272	72771	43236
6273	72783	43224
6274	72795	43213
6275	72806	43201
6276	72816	43188
6277	72826	43176
6278	72835	43163
6279	72846	43151
6280	72856	43138
6281	72880	43134
6282	72891	43122
6283	72902	43110
6284	72919	43101
6285	72934	43092
6286	72949	43082
6287	72961	43071
6288	72972	43059
6289	72983	43047
6290	72994	43035
6291	73006	43023
6292	73016	43011
6293	73028	43000
6294	73036	42986
6295	73047	42974
6296	73057	42962
6297	73069	42950
6298	73079	42938
6299	73090	42926
6300	73102	42914
6301	73115	42903
6302	73125	42891
6303	73134	42878
6304	73143	42865
6305	73153	42852
6306	73175	42847
6307	73184	42834
6308	73195	42821
6309	73206	42810
6310	73220	42799
6311	73231	42788
6312	73242	42776
6313	73252	42763
6314	73261	42750
6315	73274	42739
6316	73285	42727
6317	73294	42714
6318	73305	42702
6319	73314	42689
6320	73324	42676
6321	73335	42664
6322	73344	42651
6323	73354	42639
6324	73362	42625
6325	73373	42613
